date,lat,lon,sst
2026-05-06,0.000,94.000,30.723
2026-05-06,0.000,95.000,30.772
2026-05-06,0.000,96.000,30.967
2026-05-06,0.000,97.000,30.856
2026-05-06,0.000,98.000,30.366
2026-05-06,0.000,99.000,30.104
2026-05-06,0.000,100.000,29.950
2026-05-06,0.000,104.000,30.564
2026-05-06,0.000,105.000,30.377
2026-05-06,0.000,106.000,30.256
2026-05-06,0.000,107.000,30.011
2026-05-06,0.000,108.000,30.003
2026-05-06,0.000,109.000,30.337
2026-05-06,0.000,118.000,30.221
2026-05-06,0.000,119.000,30.079
2026-05-06,0.000,120.000,30.170
2026-05-06,0.000,121.000,30.732
2026-05-06,0.000,122.000,30.586
2026-05-06,0.000,123.000,30.231
2026-05-06,0.000,124.000,29.684
2026-05-06,0.000,125.000,29.711
2026-05-06,0.000,126.000,29.915
2026-05-06,0.000,127.000,29.804
2026-05-06,0.000,128.000,29.839
2026-05-06,0.000,129.000,29.428
2026-05-06,0.000,130.000,29.404
2026-05-06,0.000,131.000,29.820
2026-05-06,0.000,132.000,29.810
2026-05-06,0.000,133.000,29.711
2026-05-06,0.000,134.000,29.886
2026-05-06,0.000,135.000,29.872
2026-05-06,0.000,136.000,30.081
2026-05-06,0.000,137.000,30.114
2026-05-06,0.000,138.000,30.162
2026-05-06,0.000,139.000,30.159
2026-05-06,0.000,140.000,30.083
2026-05-06,0.000,141.000,30.038
2026-05-06,0.000,142.000,30.136
2026-05-06,0.000,143.000,30.193
2026-05-06,0.000,144.000,30.311
2026-05-06,0.000,145.000,30.386
2026-05-06,0.000,146.000,30.393
2026-05-06,0.000,147.000,30.407
2026-05-06,0.000,148.000,30.459
2026-05-06,0.000,149.000,30.423
2026-05-06,0.000,150.000,30.279
2026-05-06,0.000,151.000,30.182
2026-05-06,0.000,152.000,30.276
2026-05-06,0.000,153.000,30.338
2026-05-06,0.000,154.000,30.381
2026-05-06,0.000,155.000,30.044
2026-05-06,0.000,156.000,29.914
2026-05-06,0.000,157.000,29.776
2026-05-06,0.000,158.000,30.014
2026-05-06,0.000,159.000,30.162
2026-05-06,0.000,160.000,30.138
2026-05-06,0.000,161.000,30.111
2026-05-06,0.000,162.000,30.149
2026-05-06,0.000,163.000,30.064
2026-05-06,0.000,164.000,30.066
2026-05-06,0.000,165.000,30.169
2026-05-06,0.000,166.000,30.077
2026-05-06,0.000,167.000,30.173
2026-05-06,0.000,168.000,29.966
2026-05-06,0.000,169.000,30.126
2026-05-06,0.000,170.000,30.232
2026-05-06,0.000,171.000,30.309
2026-05-06,0.000,172.000,30.406
2026-05-06,0.000,173.000,30.323
2026-05-06,0.000,174.000,30.285
2026-05-06,0.000,175.000,30.359
2026-05-06,0.000,176.000,30.317
2026-05-06,0.000,177.000,30.366
2026-05-06,0.000,178.000,30.350
2026-05-06,0.000,179.000,30.336
2026-05-06,0.000,180.000,30.406
2026-05-06,1.000,44.000,29.382
2026-05-06,1.000,45.000,29.413
2026-05-06,1.000,46.000,29.335
2026-05-06,1.000,47.000,29.280
2026-05-06,1.000,48.000,29.429
2026-05-06,1.000,49.000,29.619
2026-05-06,1.000,50.000,29.701
2026-05-06,1.000,51.000,29.764
2026-05-06,1.000,52.000,29.778
2026-05-06,1.000,53.000,29.961
2026-05-06,1.000,54.000,29.919
2026-05-06,1.000,55.000,29.938
2026-05-06,1.000,56.000,29.999
2026-05-06,1.000,57.000,29.958
2026-05-06,1.000,58.000,29.906
2026-05-06,1.000,59.000,29.866
2026-05-06,1.000,60.000,29.918
2026-05-06,1.000,61.000,29.962
2026-05-06,1.000,62.000,29.847
2026-05-06,1.000,63.000,29.842
2026-05-06,1.000,64.000,29.791
2026-05-06,1.000,65.000,29.820
2026-05-06,1.000,66.000,29.912
2026-05-06,1.000,67.000,29.865
2026-05-06,1.000,68.000,29.869
2026-05-06,1.000,69.000,29.895
2026-05-06,1.000,70.000,29.859
2026-05-06,1.000,71.000,29.767
2026-05-06,1.000,72.000,29.676
2026-05-06,1.000,73.000,29.633
2026-05-06,1.000,74.000,29.694
2026-05-06,1.000,75.000,29.706
2026-05-06,1.000,76.000,29.875
2026-05-06,1.000,77.000,29.937
2026-05-06,1.000,78.000,29.902
2026-05-06,1.000,79.000,30.076
2026-05-06,1.000,80.000,30.266
2026-05-06,1.000,81.000,30.065
2026-05-06,1.000,82.000,29.899
2026-05-06,1.000,83.000,30.112
2026-05-06,1.000,84.000,30.362
2026-05-06,1.000,85.000,30.395
2026-05-06,1.000,86.000,30.665
2026-05-06,1.000,87.000,29.996
2026-05-06,1.000,88.000,30.042
2026-05-06,1.000,89.000,30.402
2026-05-06,1.000,90.000,30.109
2026-05-06,1.000,91.000,29.982
2026-05-06,1.000,92.000,30.128
2026-05-06,1.000,93.000,30.310
2026-05-06,1.000,94.000,30.699
2026-05-06,1.000,95.000,30.697
2026-05-06,1.000,96.000,30.777
2026-05-06,1.000,97.000,30.692
2026-05-06,1.000,98.000,30.329
2026-05-06,1.000,99.000,29.959
2026-05-06,1.000,103.000,30.498
2026-05-06,1.000,104.000,30.423
2026-05-06,1.000,105.000,30.319
2026-05-06,1.000,106.000,30.372
2026-05-06,1.000,107.000,30.184
2026-05-06,1.000,108.000,30.215
2026-05-06,1.000,109.000,30.317
2026-05-06,1.000,118.000,30.148
2026-05-06,1.000,119.000,30.136
2026-05-06,1.000,120.000,30.129
2026-05-06,1.000,121.000,29.848
2026-05-06,1.000,122.000,29.807
2026-05-06,1.000,123.000,30.019
2026-05-06,1.000,124.000,29.789
2026-05-06,1.000,125.000,29.698
2026-05-06,1.000,126.000,29.854
2026-05-06,1.000,127.000,29.870
2026-05-06,1.000,128.000,30.207
2026-05-06,1.000,129.000,29.796
2026-05-06,1.000,130.000,29.746
2026-05-06,1.000,131.000,29.838
2026-05-06,1.000,132.000,29.882
2026-05-06,1.000,133.000,29.783
2026-05-06,1.000,134.000,29.855
2026-05-06,1.000,135.000,29.986
2026-05-06,1.000,136.000,30.073
2026-05-06,1.000,137.000,30.001
2026-05-06,1.000,138.000,30.114
2026-05-06,1.000,139.000,30.171
2026-05-06,1.000,140.000,30.112
2026-05-06,1.000,141.000,30.129
2026-05-06,1.000,142.000,30.167
2026-05-06,1.000,143.000,30.227
2026-05-06,1.000,144.000,30.189
2026-05-06,1.000,145.000,30.219
2026-05-06,1.000,146.000,30.213
2026-05-06,1.000,147.000,30.181
2026-05-06,1.000,148.000,30.221
2026-05-06,1.000,149.000,30.344
2026-05-06,1.000,150.000,30.296
2026-05-06,1.000,151.000,30.244
2026-05-06,1.000,152.000,30.375
2026-05-06,1.000,153.000,30.364
2026-05-06,1.000,154.000,30.262
2026-05-06,1.000,155.000,29.996
2026-05-06,1.000,156.000,29.989
2026-05-06,1.000,157.000,30.029
2026-05-06,1.000,158.000,30.087
2026-05-06,1.000,159.000,30.146
2026-05-06,1.000,160.000,30.114
2026-05-06,1.000,161.000,30.044
2026-05-06,1.000,162.000,30.092
2026-05-06,1.000,163.000,30.050
2026-05-06,1.000,164.000,30.063
2026-05-06,1.000,165.000,30.061
2026-05-06,1.000,166.000,30.066
2026-05-06,1.000,167.000,30.072
2026-05-06,1.000,168.000,29.994
2026-05-06,1.000,169.000,30.151
2026-05-06,1.000,170.000,30.286
2026-05-06,1.000,171.000,30.309
2026-05-06,1.000,172.000,30.318
2026-05-06,1.000,173.000,30.283
2026-05-06,1.000,174.000,30.276
2026-05-06,1.000,175.000,30.261
2026-05-06,1.000,176.000,30.264
2026-05-06,1.000,177.000,30.271
2026-05-06,1.000,178.000,30.203
2026-05-06,1.000,179.000,30.279
2026-05-06,1.000,180.000,30.263
2026-05-06,2.000,45.000,29.205
2026-05-06,2.000,46.000,29.206
2026-05-06,2.000,47.000,29.315
2026-05-06,2.000,48.000,29.473
2026-05-06,2.000,49.000,29.503
2026-05-06,2.000,50.000,29.532
2026-05-06,2.000,51.000,29.609
2026-05-06,2.000,52.000,29.585
2026-05-06,2.000,53.000,29.604
2026-05-06,2.000,54.000,29.556
2026-05-06,2.000,55.000,29.709
2026-05-06,2.000,56.000,29.811
2026-05-06,2.000,57.000,29.824
2026-05-06,2.000,58.000,29.761
2026-05-06,2.000,59.000,29.723
2026-05-06,2.000,60.000,29.889
2026-05-06,2.000,61.000,29.946
2026-05-06,2.000,62.000,29.860
2026-05-06,2.000,63.000,29.793
2026-05-06,2.000,64.000,29.708
2026-05-06,2.000,65.000,29.812
2026-05-06,2.000,66.000,29.814
2026-05-06,2.000,67.000,29.772
2026-05-06,2.000,68.000,29.872
2026-05-06,2.000,69.000,29.956
2026-05-06,2.000,70.000,29.937
2026-05-06,2.000,71.000,29.866
2026-05-06,2.000,72.000,29.817
2026-05-06,2.000,73.000,29.851
2026-05-06,2.000,74.000,29.898
2026-05-06,2.000,75.000,29.989
2026-05-06,2.000,76.000,29.981
2026-05-06,2.000,77.000,30.026
2026-05-06,2.000,78.000,30.045
2026-05-06,2.000,79.000,30.126
2026-05-06,2.000,80.000,30.170
2026-05-06,2.000,81.000,30.106
2026-05-06,2.000,82.000,29.949
2026-05-06,2.000,83.000,29.967
2026-05-06,2.000,84.000,30.283
2026-05-06,2.000,85.000,30.296
2026-05-06,2.000,86.000,30.384
2026-05-06,2.000,87.000,29.561
2026-05-06,2.000,88.000,29.694
2026-05-06,2.000,89.000,30.362
2026-05-06,2.000,90.000,30.288
2026-05-06,2.000,91.000,30.082
2026-05-06,2.000,92.000,30.036
2026-05-06,2.000,93.000,30.268
2026-05-06,2.000,94.000,30.688
2026-05-06,2.000,95.000,30.595
2026-05-06,2.000,96.000,30.610
2026-05-06,2.000,97.000,30.573
2026-05-06,2.000,98.000,30.485
2026-05-06,2.000,99.000,30.080
2026-05-06,2.000,100.000,30.710
2026-05-06,2.000,101.000,30.326
2026-05-06,2.000,102.000,30.416
2026-05-06,2.000,103.000,30.260
2026-05-06,2.000,104.000,30.763
2026-05-06,2.000,105.000,30.591
2026-05-06,2.000,106.000,30.480
2026-05-06,2.000,107.000,30.466
2026-05-06,2.000,108.000,30.584
2026-05-06,2.000,109.000,30.315
2026-05-06,2.000,110.000,30.215
2026-05-06,2.000,111.000,30.246
2026-05-06,2.000,118.000,30.682
2026-05-06,2.000,119.000,30.419
2026-05-06,2.000,120.000,30.602
2026-05-06,2.000,121.000,30.801
2026-05-06,2.000,122.000,30.734
2026-05-06,2.000,123.000,30.639
2026-05-06,2.000,124.000,30.394
2026-05-06,2.000,125.000,29.962
2026-05-06,2.000,126.000,30.009
2026-05-06,2.000,127.000,30.167
2026-05-06,2.000,128.000,29.874
2026-05-06,2.000,129.000,29.947
2026-05-06,2.000,130.000,29.924
2026-05-06,2.000,131.000,29.974
2026-05-06,2.000,132.000,30.084
2026-05-06,2.000,133.000,30.019
2026-05-06,2.000,134.000,30.037
2026-05-06,2.000,135.000,30.044
2026-05-06,2.000,136.000,29.974
2026-05-06,2.000,137.000,29.906
2026-05-06,2.000,138.000,29.977
2026-05-06,2.000,139.000,30.214
2026-05-06,2.000,140.000,30.251
2026-05-06,2.000,141.000,30.149
2026-05-06,2.000,142.000,30.172
2026-05-06,2.000,143.000,30.221
2026-05-06,2.000,144.000,30.189
2026-05-06,2.000,145.000,30.114
2026-05-06,2.000,146.000,30.029
2026-05-06,2.000,147.000,29.954
2026-05-06,2.000,148.000,29.931
2026-05-06,2.000,149.000,29.949
2026-05-06,2.000,150.000,29.918
2026-05-06,2.000,151.000,29.945
2026-05-06,2.000,152.000,30.180
2026-05-06,2.000,153.000,30.316
2026-05-06,2.000,154.000,30.092
2026-05-06,2.000,155.000,29.927
2026-05-06,2.000,156.000,29.907
2026-05-06,2.000,157.000,30.107
2026-05-06,2.000,158.000,30.097
2026-05-06,2.000,159.000,30.203
2026-05-06,2.000,160.000,30.181
2026-05-06,2.000,161.000,30.035
2026-05-06,2.000,162.000,30.139
2026-05-06,2.000,163.000,30.159
2026-05-06,2.000,164.000,30.109
2026-05-06,2.000,165.000,29.946
2026-05-06,2.000,166.000,29.971
2026-05-06,2.000,167.000,29.907
2026-05-06,2.000,168.000,29.996
2026-05-06,2.000,169.000,30.130
2026-05-06,2.000,170.000,30.168
2026-05-06,2.000,171.000,30.180
2026-05-06,2.000,172.000,30.181
2026-05-06,2.000,173.000,30.236
2026-05-06,2.000,174.000,30.359
2026-05-06,2.000,175.000,30.286
2026-05-06,2.000,176.000,30.211
2026-05-06,2.000,177.000,30.073
2026-05-06,2.000,178.000,29.828
2026-05-06,2.000,179.000,29.884
2026-05-06,2.000,180.000,29.832
2026-05-06,3.000,46.000,28.830
2026-05-06,3.000,47.000,28.882
2026-05-06,3.000,48.000,29.283
2026-05-06,3.000,49.000,29.479
2026-05-06,3.000,50.000,29.572
2026-05-06,3.000,51.000,29.641
2026-05-06,3.000,52.000,29.682
2026-05-06,3.000,53.000,29.624
2026-05-06,3.000,54.000,29.583
2026-05-06,3.000,55.000,29.839
2026-05-06,3.000,56.000,29.869
2026-05-06,3.000,57.000,29.896
2026-05-06,3.000,58.000,29.898
2026-05-06,3.000,59.000,30.006
2026-05-06,3.000,60.000,30.058
2026-05-06,3.000,61.000,30.012
2026-05-06,3.000,62.000,29.871
2026-05-06,3.000,63.000,29.789
2026-05-06,3.000,64.000,29.763
2026-05-06,3.000,65.000,29.856
2026-05-06,3.000,66.000,29.882
2026-05-06,3.000,67.000,29.959
2026-05-06,3.000,68.000,30.067
2026-05-06,3.000,69.000,30.152
2026-05-06,3.000,70.000,30.091
2026-05-06,3.000,71.000,30.102
2026-05-06,3.000,72.000,29.977
2026-05-06,3.000,73.000,29.859
2026-05-06,3.000,74.000,29.947
2026-05-06,3.000,75.000,30.143
2026-05-06,3.000,76.000,30.166
2026-05-06,3.000,77.000,30.124
2026-05-06,3.000,78.000,30.052
2026-05-06,3.000,79.000,30.006
2026-05-06,3.000,80.000,30.201
2026-05-06,3.000,81.000,30.201
2026-05-06,3.000,82.000,30.087
2026-05-06,3.000,83.000,30.111
2026-05-06,3.000,84.000,30.229
2026-05-06,3.000,85.000,30.226
2026-05-06,3.000,86.000,30.392
2026-05-06,3.000,87.000,30.237
2026-05-06,3.000,88.000,30.373
2026-05-06,3.000,89.000,30.298
2026-05-06,3.000,90.000,30.152
2026-05-06,3.000,91.000,29.952
2026-05-06,3.000,92.000,30.312
2026-05-06,3.000,93.000,30.585
2026-05-06,3.000,94.000,30.357
2026-05-06,3.000,95.000,30.278
2026-05-06,3.000,96.000,30.208
2026-05-06,3.000,97.000,30.556
2026-05-06,3.000,98.000,30.510
2026-05-06,3.000,99.000,30.210
2026-05-06,3.000,100.000,30.197
2026-05-06,3.000,101.000,30.352
2026-05-06,3.000,102.000,30.340
2026-05-06,3.000,104.000,30.717
2026-05-06,3.000,105.000,30.536
2026-05-06,3.000,106.000,30.169
2026-05-06,3.000,107.000,30.447
2026-05-06,3.000,108.000,30.711
2026-05-06,3.000,109.000,30.786
2026-05-06,3.000,110.000,30.769
2026-05-06,3.000,111.000,30.211
2026-05-06,3.000,112.000,29.762
2026-05-06,3.000,113.000,30.100
2026-05-06,3.000,118.000,30.583
2026-05-06,3.000,119.000,30.413
2026-05-06,3.000,120.000,30.676
2026-05-06,3.000,121.000,31.072
2026-05-06,3.000,122.000,30.989
2026-05-06,3.000,123.000,30.510
2026-05-06,3.000,124.000,30.287
2026-05-06,3.000,125.000,30.263
2026-05-06,3.000,126.000,29.967
2026-05-06,3.000,127.000,30.265
2026-05-06,3.000,128.000,30.096
2026-05-06,3.000,129.000,29.836
2026-05-06,3.000,130.000,29.955
2026-05-06,3.000,131.000,30.322
2026-05-06,3.000,132.000,30.421
2026-05-06,3.000,133.000,30.287
2026-05-06,3.000,134.000,30.250
2026-05-06,3.000,135.000,30.245
2026-05-06,3.000,136.000,30.241
2026-05-06,3.000,137.000,30.264
2026-05-06,3.000,138.000,30.280
2026-05-06,3.000,139.000,30.297
2026-05-06,3.000,140.000,30.240
2026-05-06,3.000,141.000,30.206
2026-05-06,3.000,142.000,30.209
2026-05-06,3.000,143.000,30.188
2026-05-06,3.000,144.000,30.116
2026-05-06,3.000,145.000,30.098
2026-05-06,3.000,146.000,29.991
2026-05-06,3.000,147.000,29.878
2026-05-06,3.000,148.000,29.676
2026-05-06,3.000,149.000,29.704
2026-05-06,3.000,150.000,29.803
2026-05-06,3.000,151.000,29.780
2026-05-06,3.000,152.000,30.043
2026-05-06,3.000,153.000,30.116
2026-05-06,3.000,154.000,29.866
2026-05-06,3.000,155.000,29.855
2026-05-06,3.000,156.000,29.885
2026-05-06,3.000,157.000,29.955
2026-05-06,3.000,158.000,30.085
2026-05-06,3.000,159.000,30.174
2026-05-06,3.000,160.000,29.971
2026-05-06,3.000,161.000,29.933
2026-05-06,3.000,162.000,29.956
2026-05-06,3.000,163.000,29.876
2026-05-06,3.000,164.000,29.939
2026-05-06,3.000,165.000,29.879
2026-05-06,3.000,166.000,29.741
2026-05-06,3.000,167.000,29.869
2026-05-06,3.000,168.000,30.111
2026-05-06,3.000,169.000,30.104
2026-05-06,3.000,170.000,30.026
2026-05-06,3.000,171.000,29.976
2026-05-06,3.000,172.000,30.001
2026-05-06,3.000,173.000,30.033
2026-05-06,3.000,174.000,30.056
2026-05-06,3.000,175.000,30.092
2026-05-06,3.000,176.000,30.003
2026-05-06,3.000,177.000,29.748
2026-05-06,3.000,178.000,29.643
2026-05-06,3.000,179.000,29.654
2026-05-06,3.000,180.000,29.397
2026-05-06,4.000,47.000,29.170
2026-05-06,4.000,48.000,29.223
2026-05-06,4.000,49.000,29.685
2026-05-06,4.000,50.000,29.838
2026-05-06,4.000,51.000,29.940
2026-05-06,4.000,52.000,29.967
2026-05-06,4.000,53.000,29.947
2026-05-06,4.000,54.000,29.837
2026-05-06,4.000,55.000,29.884
2026-05-06,4.000,56.000,30.003
2026-05-06,4.000,57.000,29.969
2026-05-06,4.000,58.000,30.066
2026-05-06,4.000,59.000,30.252
2026-05-06,4.000,60.000,30.095
2026-05-06,4.000,61.000,30.082
2026-05-06,4.000,62.000,30.058
2026-05-06,4.000,63.000,30.010
2026-05-06,4.000,64.000,29.897
2026-05-06,4.000,65.000,29.901
2026-05-06,4.000,66.000,29.917
2026-05-06,4.000,67.000,30.058
2026-05-06,4.000,68.000,30.292
2026-05-06,4.000,69.000,30.195
2026-05-06,4.000,70.000,30.238
2026-05-06,4.000,71.000,30.164
2026-05-06,4.000,72.000,30.059
2026-05-06,4.000,73.000,29.891
2026-05-06,4.000,74.000,30.126
2026-05-06,4.000,75.000,30.239
2026-05-06,4.000,76.000,30.338
2026-05-06,4.000,77.000,30.326
2026-05-06,4.000,78.000,30.315
2026-05-06,4.000,79.000,30.250
2026-05-06,4.000,80.000,30.378
2026-05-06,4.000,81.000,30.397
2026-05-06,4.000,82.000,30.248
2026-05-06,4.000,83.000,30.372
2026-05-06,4.000,84.000,30.443
2026-05-06,4.000,85.000,30.472
2026-05-06,4.000,86.000,30.569
2026-05-06,4.000,87.000,30.546
2026-05-06,4.000,88.000,30.442
2026-05-06,4.000,89.000,30.329
2026-05-06,4.000,90.000,30.271
2026-05-06,4.000,91.000,30.257
2026-05-06,4.000,92.000,30.669
2026-05-06,4.000,93.000,30.657
2026-05-06,4.000,94.000,30.522
2026-05-06,4.000,95.000,30.584
2026-05-06,4.000,96.000,30.409
2026-05-06,4.000,97.000,30.550
2026-05-06,4.000,98.000,30.610
2026-05-06,4.000,99.000,30.385
2026-05-06,4.000,100.000,30.231
2026-05-06,4.000,101.000,30.355
2026-05-06,4.000,103.000,30.575
2026-05-06,4.000,104.000,30.648
2026-05-06,4.000,105.000,30.493
2026-05-06,4.000,106.000,30.349
2026-05-06,4.000,107.000,30.449
2026-05-06,4.000,108.000,30.404
2026-05-06,4.000,109.000,30.628
2026-05-06,4.000,110.000,30.653
2026-05-06,4.000,111.000,30.337
2026-05-06,4.000,112.000,29.919
2026-05-06,4.000,113.000,30.251
2026-05-06,4.000,114.000,30.144
2026-05-06,4.000,118.000,30.760
2026-05-06,4.000,119.000,30.477
2026-05-06,4.000,120.000,30.673
2026-05-06,4.000,121.000,30.778
2026-05-06,4.000,122.000,30.815
2026-05-06,4.000,123.000,30.471
2026-05-06,4.000,124.000,30.172
2026-05-06,4.000,125.000,29.844
2026-05-06,4.000,126.000,29.722
2026-05-06,4.000,127.000,29.856
2026-05-06,4.000,128.000,30.248
2026-05-06,4.000,129.000,30.207
2026-05-06,4.000,130.000,30.194
2026-05-06,4.000,131.000,30.563
2026-05-06,4.000,132.000,30.503
2026-05-06,4.000,133.000,30.420
2026-05-06,4.000,134.000,30.406
2026-05-06,4.000,135.000,30.316
2026-05-06,4.000,136.000,30.269
2026-05-06,4.000,137.000,30.304
2026-05-06,4.000,138.000,30.278
2026-05-06,4.000,139.000,30.332
2026-05-06,4.000,140.000,30.281
2026-05-06,4.000,141.000,30.243
2026-05-06,4.000,142.000,30.281
2026-05-06,4.000,143.000,30.280
2026-05-06,4.000,144.000,30.239
2026-05-06,4.000,145.000,30.123
2026-05-06,4.000,146.000,29.953
2026-05-06,4.000,147.000,29.905
2026-05-06,4.000,148.000,29.738
2026-05-06,4.000,149.000,29.783
2026-05-06,4.000,150.000,29.801
2026-05-06,4.000,151.000,29.648
2026-05-06,4.000,152.000,29.761
2026-05-06,4.000,153.000,29.883
2026-05-06,4.000,154.000,29.957
2026-05-06,4.000,155.000,29.892
2026-05-06,4.000,156.000,29.871
2026-05-06,4.000,157.000,29.936
2026-05-06,4.000,158.000,29.930
2026-05-06,4.000,159.000,29.898
2026-05-06,4.000,160.000,29.635
2026-05-06,4.000,161.000,29.552
2026-05-06,4.000,162.000,29.413
2026-05-06,4.000,163.000,29.571
2026-05-06,4.000,164.000,29.661
2026-05-06,4.000,165.000,29.828
2026-05-06,4.000,166.000,29.903
2026-05-06,4.000,167.000,29.753
2026-05-06,4.000,168.000,29.946
2026-05-06,4.000,169.000,30.035
2026-05-06,4.000,170.000,29.998
2026-05-06,4.000,171.000,30.005
2026-05-06,4.000,172.000,29.913
2026-05-06,4.000,173.000,29.903
2026-05-06,4.000,174.000,29.808
2026-05-06,4.000,175.000,29.824
2026-05-06,4.000,176.000,29.777
2026-05-06,4.000,177.000,29.566
2026-05-06,4.000,178.000,29.471
2026-05-06,4.000,179.000,29.454
2026-05-06,4.000,180.000,29.527
2026-05-06,5.000,48.000,28.813
2026-05-06,5.000,49.000,29.393
2026-05-06,5.000,50.000,29.821
2026-05-06,5.000,51.000,30.056
2026-05-06,5.000,52.000,30.225
2026-05-06,5.000,53.000,30.137
2026-05-06,5.000,54.000,30.071
2026-05-06,5.000,55.000,30.043
2026-05-06,5.000,56.000,30.184
2026-05-06,5.000,57.000,30.187
2026-05-06,5.000,58.000,30.321
2026-05-06,5.000,59.000,30.355
2026-05-06,5.000,60.000,30.194
2026-05-06,5.000,61.000,30.192
2026-05-06,5.000,62.000,30.206
2026-05-06,5.000,63.000,30.265
2026-05-06,5.000,64.000,30.122
2026-05-06,5.000,65.000,30.014
2026-05-06,5.000,66.000,30.086
2026-05-06,5.000,67.000,30.396
2026-05-06,5.000,68.000,30.531
2026-05-06,5.000,69.000,30.537
2026-05-06,5.000,70.000,30.504
2026-05-06,5.000,71.000,30.359
2026-05-06,5.000,72.000,30.157
2026-05-06,5.000,73.000,30.162
2026-05-06,5.000,74.000,30.322
2026-05-06,5.000,75.000,30.241
2026-05-06,5.000,76.000,30.291
2026-05-06,5.000,77.000,30.296
2026-05-06,5.000,78.000,30.277
2026-05-06,5.000,79.000,30.374
2026-05-06,5.000,80.000,30.358
2026-05-06,5.000,81.000,30.113
2026-05-06,5.000,82.000,30.163
2026-05-06,5.000,83.000,30.411
2026-05-06,5.000,84.000,30.545
2026-05-06,5.000,85.000,30.416
2026-05-06,5.000,86.000,30.595
2026-05-06,5.000,87.000,30.627
2026-05-06,5.000,88.000,30.649
2026-05-06,5.000,89.000,30.734
2026-05-06,5.000,90.000,30.699
2026-05-06,5.000,91.000,30.722
2026-05-06,5.000,92.000,30.934
2026-05-06,5.000,93.000,30.928
2026-05-06,5.000,94.000,30.936
2026-05-06,5.000,95.000,30.619
2026-05-06,5.000,96.000,30.490
2026-05-06,5.000,97.000,30.525
2026-05-06,5.000,98.000,30.253
2026-05-06,5.000,99.000,30.771
2026-05-06,5.000,100.000,30.715
2026-05-06,5.000,101.000,30.665
2026-05-06,5.000,103.000,30.652
2026-05-06,5.000,104.000,30.525
2026-05-06,5.000,105.000,30.388
2026-05-06,5.000,106.000,30.252
2026-05-06,5.000,107.000,30.289
2026-05-06,5.000,108.000,30.429
2026-05-06,5.000,109.000,30.453
2026-05-06,5.000,110.000,30.406
2026-05-06,5.000,111.000,30.322
2026-05-06,5.000,112.000,30.189
2026-05-06,5.000,113.000,30.049
2026-05-06,5.000,114.000,29.941
2026-05-06,5.000,115.000,30.049
2026-05-06,5.000,118.000,31.050
2026-05-06,5.000,119.000,30.363
2026-05-06,5.000,120.000,30.170
2026-05-06,5.000,121.000,30.306
2026-05-06,5.000,122.000,30.596
2026-05-06,5.000,123.000,30.384
2026-05-06,5.000,124.000,30.209
2026-05-06,5.000,125.000,29.798
2026-05-06,5.000,126.000,29.588
2026-05-06,5.000,127.000,29.742
2026-05-06,5.000,128.000,29.991
2026-05-06,5.000,129.000,30.191
2026-05-06,5.000,130.000,30.438
2026-05-06,5.000,131.000,30.581
2026-05-06,5.000,132.000,30.362
2026-05-06,5.000,133.000,30.303
2026-05-06,5.000,134.000,30.309
2026-05-06,5.000,135.000,30.332
2026-05-06,5.000,136.000,30.191
2026-05-06,5.000,137.000,30.062
2026-05-06,5.000,138.000,29.975
2026-05-06,5.000,139.000,30.075
2026-05-06,5.000,140.000,30.189
2026-05-06,5.000,141.000,30.241
2026-05-06,5.000,142.000,30.259
2026-05-06,5.000,143.000,30.385
2026-05-06,5.000,144.000,30.388
2026-05-06,5.000,145.000,30.184
2026-05-06,5.000,146.000,29.999
2026-05-06,5.000,147.000,29.763
2026-05-06,5.000,148.000,29.721
2026-05-06,5.000,149.000,29.839
2026-05-06,5.000,150.000,29.699
2026-05-06,5.000,151.000,29.583
2026-05-06,5.000,152.000,29.467
2026-05-06,5.000,153.000,29.894
2026-05-06,5.000,154.000,29.997
2026-05-06,5.000,155.000,29.706
2026-05-06,5.000,156.000,29.742
2026-05-06,5.000,157.000,29.782
2026-05-06,5.000,158.000,29.657
2026-05-06,5.000,159.000,29.572
2026-05-06,5.000,160.000,29.213
2026-05-06,5.000,161.000,29.132
2026-05-06,5.000,162.000,29.050
2026-05-06,5.000,163.000,29.263
2026-05-06,5.000,164.000,29.367
2026-05-06,5.000,165.000,29.563
2026-05-06,5.000,166.000,29.740
2026-05-06,5.000,167.000,29.736
2026-05-06,5.000,168.000,30.021
2026-05-06,5.000,169.000,29.904
2026-05-06,5.000,170.000,29.828
2026-05-06,5.000,171.000,29.748
2026-05-06,5.000,172.000,29.638
2026-05-06,5.000,173.000,29.669
2026-05-06,5.000,174.000,29.550
2026-05-06,5.000,175.000,29.431
2026-05-06,5.000,176.000,29.481
2026-05-06,5.000,177.000,29.436
2026-05-06,5.000,178.000,29.144
2026-05-06,5.000,179.000,29.356
2026-05-06,5.000,180.000,29.648
2026-05-06,6.000,49.000,28.984
2026-05-06,6.000,50.000,29.763
2026-05-06,6.000,51.000,30.079
2026-05-06,6.000,52.000,30.373
2026-05-06,6.000,53.000,30.389
2026-05-06,6.000,54.000,30.347
2026-05-06,6.000,55.000,30.374
2026-05-06,6.000,56.000,30.480
2026-05-06,6.000,57.000,30.349
2026-05-06,6.000,58.000,30.386
2026-05-06,6.000,59.000,30.441
2026-05-06,6.000,60.000,30.373
2026-05-06,6.000,61.000,30.382
2026-05-06,6.000,62.000,30.283
